388,2470,2082,3.0,8.0,5.3659793814432994,1.4890044259344317,2.2171341804523266
388,2461,2073,2.0,8.0,5.342783505154639,1.4444134507040427,2.0863302165747597
388,2650,2262,2.0,8.0,5.8298969072164954,1.5608031423894304,2.4361064492927205
0,0,0,NaN,NaN,NaN,NaN,NaN
388,2221,1833,3.0,6.0,4.724226804123711,0.822004023769737,0.6756906150936385
388,2302,1914,3.0,7.0,4.9329896907216515,1.083417089140065,1.1737925890407312
388,2500,2112,2.0,8.0,5.443298969072164,1.4321453318262791,2.051040251471803
388,2302,1914,3.0,7.0,4.932989690721651,1.0321169784756892,1.0652654572577862
388,2431,2043,2.0,8.0,5.265463917525773,1.3598689104009432,1.8492434534750481
388,2545,2157,2.0,8.0,5.559278350515465,1.453532272439669,2.1127560670236285
388,2248,1860,3.0,7.0,4.793814432989691,0.9338663409379789,0.8721063427368896
388,2425,2037,3.0,8.0,5.25,1.364698904804717,1.8624031007751938
388,2293,1905,2.0,7.0,4.909793814432989,0.9959125553193762,0.9918418178427695
388,2353,1965,3.0,7.0,5.0644329896907205,1.0918883143917464,1.192220091105249
388,2341,1953,3.0,7.0,5.033505154639175,1.14635072376891,1.3141199818855036
388,2269,1881,3.0,6.0,4.847938144329897,0.8656946703739506,0.7494272623138631
388,2344,1956,2.0,8.0,5.041237113402062,1.1036001763848673,1.2179333493167104
388,2320,1932,3.0,8.0,4.979381443298969,1.1204408641664374,1.2553877300940333
388,2263,1875,2.0,6.0,4.832474226804123,0.865817748727195,0.7496403740110281
388,2242,1854,3.0,7.0,4.778350515463917,0.8729914478595474,0.7621140680359089
388,2539,2151,2.0,8.0,5.54381443298969,1.4235515823442328,2.0264991075947694
0,0,0,NaN,NaN,NaN,NaN,NaN
388,2317,1929,2.0,7.0,4.971649484536082,0.9573436336518824,0.9165068328937895
388,2380,1992,2.0,8.0,5.1340206185567,1.2358040701632969,1.5272116998321708
388,2293,1905,3.0,7.0,4.90979381443299,0.9562020905633979,0.9143224379978127
388,2272,1884,2.0,7.0,4.855670103092783,0.9344366758762891,0.8731719012227289
388,2368,1980,2.0,8.0,5.103092783505153,1.2177374375542418,1.4828844668211711
388,2296,1908,3.0,7.0,4.917525773195877,0.9716402721457503,0.9440848184554677
388,2458,2070,3.0,9.0,5.335051546391751,1.4524712069969694,2.1096726071552334
388,2272,1884,3.0,7.0,4.855670103092783,1.0063333368937246,1.0127067849436586
388,2329,1941,3.0,7.0,5.002577319587628,1.0380331016419564,1.0775127201044201
388,2326,1938,3.0,8.0,4.994845360824743,1.165824381136729,1.3591464876528372
388,2356,1968,3.0,8.0,5.072164948453609,1.1456911541876031,1.3126082207837224
388,2272,1884,3.0,7.0,4.855670103092783,0.9426960152624606,0.8886757771917213
388,2416,2028,2.0,7.0,5.22680412371134,1.209396070603088,1.4626388555901892
388,2299,1911,3.0,6.0,4.925257731958763,0.9133413599868033,0.8341924398625434
388,2272,1884,2.0,6.0,4.855670103092783,0.8565261335778362,0.7336370175017974
388,2416,2028,3.0,7.0,5.2268041237113385,1.2093960706030877,1.4626388555901888
388,2314,1926,3.0,7.0,4.963917525773194,1.051017527593915,1.1046378433096262
388,2401,2013,3.0,8.0,5.188144329896907,1.2710912765724633,1.6156730333786147
388,2275,1887,3.0,7.0,4.86340206185567,0.9748256443564464,0.9502850368949608
388,2314,1926,3.0,7.0,4.963917525773195,1.0583674783734693,1.1201417192786163
388,2416,2028,3.0,8.0,5.226804123711341,1.2596308440738213,1.5866698633421277
388,2341,1953,2.0,7.0,5.033505154639175,1.1463507237689097,1.3141199818855032
388,2395,2007,3.0,8.0,5.172680412371133,1.275317675752051,1.6264351740856136
388,2311,1923,3.0,7.0,4.956185567010309,1.1093392062484,1.2306334745198302
388,2242,1854,3.0,6.0,4.778350515463918,0.8274023738127348,0.6845946881909486
388,2221,1833,2.0,7.0,4.724226804123712,0.8588982005858476,0.7377061189696069
388,2284,1896,2.0,7.0,4.886597938144329,0.9331814788956511,0.8708276725538745
388,2419,2031,2.0,7.0,5.234536082474227,1.1808738678275303,1.3944630917179517
388,2434,2046,3.0,8.0,5.27319587628866,1.3226717510465489,1.749460561016544
388,2386,1998,2.0,8.0,5.149484536082474,1.2506637998793788,1.5641599403287267
388,2284,1896,3.0,7.0,4.8865979381443285,0.9974260274856568,0.9948586803058183
388,2272,1884,3.0,7.0,4.855670103092783,1.0063333368937253,1.01270678494366
388,2308,1920,2.0,7.0,4.948453608247424,0.9999600407584063,0.9999200831135536
388,2332,1944,3.0,7.0,5.0103092783505145,1.0589336488067533,1.1213404725751845
388,2314,1926,3.0,7.0,4.963917525773196,0.9980534612567996,0.9961107115266781
388,2371,1983,2.0,7.0,5.110824742268042,1.1162813590509044,1.2460840725645344
388,2320,1932,3.0,7.0,4.979381443298969,0.988088033857395,0.9763179626521724
388,2467,2079,2.0,9.0,5.358247422680412,1.5677660732990917,2.457890460587653
388,2380,1992,2.0,7.0,5.1340206185567,1.1241200151048418,1.26364580835931
388,2245,1857,3.0,6.0,4.786082474226805,0.7992969219306525,0.6388755694078156
388,2215,1827,3.0,6.0,4.708762886597938,0.7402950144974877,0.5480367084898354
388,2596,2208,2.0,9.0,5.690721649484536,1.7018659754192638,2.896347798289762
388,2449,2061,3.0,9.0,5.311855670103096,1.470876150785539,2.1634766509496837
388,2209,1821,3.0,6.0,4.693298969072164,0.8267219557023258,0.6834691920402783
388,2323,1935,2.0,7.0,4.987113402061856,1.0102006439870783,1.0205053411119076
388,2242,1854,3.0,6.0,4.778350515463918,0.798801014198137,0.6380830602839722
388,2251,1863,2.0,8.0,4.801546391752577,1.013754339517888,1.0276978608913496
388,2323,1935,2.0,7.0,4.987113402061856,1.0698300560667782,1.1445363488638456
388,2362,1974,3.0,8.0,5.08762886597938,1.227401004661764,1.5065132262447078
388,2236,1848,2.0,6.0,4.762886597938144,0.8072436385728297,0.6516422920163013
388,2296,1908,3.0,7.0,4.917525773195877,1.025968786191087,1.0526119502384124
388,2455,2067,2.0,8.0,5.3273195876288675,1.321097355678688,1.7452982231812222
388,2488,2100,3.0,9.0,5.41237113402062,1.6123078124411179,2.5995364820586633
388,2518,2130,3.0,8.0,5.489690721649487,1.606638974066242,2.581288792988626
388,2356,1968,3.0,7.0,5.072164948453608,1.11829902839435,1.250592716907747
0,0,0,NaN,NaN,NaN,NaN,NaN
388,2542,2154,2.0,9.0,5.551546391752576,1.623446641513743,2.6355789978422512
388,2317,1929,2.0,7.0,4.971649484536082,1.0791519116406472,1.164568848397663
388,2383,1995,2.0,7.0,5.141752577319589,1.1220178484850063,1.2589240523189225
388,2563,2175,2.0,9.0,5.605670103092784,1.6461273367258924,2.7097352087162796
388,2587,2199,2.0,9.0,5.667525773195877,1.6860200561751844,2.842663629824972
388,2515,2127,2.0,8.0,5.481958762886597,1.463486431697542,2.141792535762804
388,2539,2151,3.0,9.0,5.54381443298969,1.5487388840119511,2.398592130850584
388,2305,1917,2.0,7.0,4.940721649484535,0.9852092183767537,0.9706372039745339
388,2245,1857,2.0,6.0,4.786082474226805,0.8278811492688986,0.6853871973147924
388,2326,1938,3.0,8.0,4.994845360824743,1.1856045359055518,1.4056581155598187
388,2332,1944,2.0,7.0,5.010309278350514,1.1019817277927708,1.2143637283891402
0,0,0,NaN,NaN,NaN,NaN,NaN
388,2215,1827,3.0,7.0,4.708762886597938,0.7909210379897567,0.625556088334794
388,2395,2007,2.0,7.0,5.172680412371133,1.1540630531625082,1.3318615306747705
388,2311,1923,3.0,7.0,4.95618556701031,0.9990372040044087,0.9980753349849464
388,2335,1947,3.0,7.0,5.018041237113403,1.107729142702433,1.2270638535922669
388,2350,1962,3.0,7.0,5.056701030927837,1.0863881524943444,1.180239217880075
388,2290,1902,2.0,7.0,4.9020618556701026,0.932167531209657,0.868936306241507
388,2233,1845,2.0,7.0,4.755154639175258,0.7870720456003394,0.6194824049655028
388,2563,2175,3.0,8.0,5.605670103092783,1.6555189399865693,2.7407429606542544
388,2329,1941,3.0,7.0,5.002577319587628,0.9843706559632286,0.9689855883214769
388,2299,1911,2.0,7.0,4.925257731958763,1.0100687855242585,1.0202389514904506
